Frame_1,Frame_2,Frame_3,Frame_4,Frame_5,Label
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_385.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_386.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_387.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_388.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_389.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_380.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_381.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_382.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_383.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_384.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_375.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_376.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_377.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_378.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_379.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_370.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_371.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_372.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_373.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_374.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_365.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_366.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_367.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_368.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_369.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_360.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_361.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_362.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_363.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_364.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_355.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_356.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_357.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_358.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_359.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_350.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_351.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_352.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_353.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_354.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_345.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_346.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_347.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_348.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_349.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_340.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_341.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_342.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_343.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_344.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_335.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_336.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_337.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_338.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_339.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_330.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_331.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_332.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_333.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_334.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_325.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_326.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_327.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_328.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_329.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_320.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_321.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_322.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_323.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_324.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_315.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_316.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_317.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_318.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_319.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_310.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_311.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_312.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_313.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_314.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_305.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_306.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_307.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_308.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_309.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_300.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_301.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_302.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_303.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_304.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_295.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_296.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_297.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_298.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_299.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_290.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_291.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_292.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_293.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_294.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_285.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_286.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_287.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_288.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_289.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_280.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_281.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_282.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_283.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_284.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_275.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_276.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_277.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_278.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_279.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_270.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_271.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_272.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_273.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_274.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_265.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_266.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_267.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_268.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_269.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_260.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_261.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_262.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_263.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_264.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_255.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_256.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_257.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_258.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_259.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_250.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_251.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_252.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_253.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_254.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_245.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_246.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_247.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_248.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_249.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_240.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_241.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_242.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_243.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_244.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_235.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_236.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_237.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_238.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_239.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_230.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_231.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_232.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_233.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_234.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_225.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_226.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_227.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_228.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_229.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_220.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_221.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_222.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_223.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_224.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_215.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_216.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_217.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_218.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_219.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_210.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_211.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_212.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_213.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_214.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_205.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_206.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_207.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_208.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_209.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_200.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_201.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_202.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_203.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_204.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_195.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_196.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_197.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_198.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_199.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_190.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_191.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_192.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_193.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_194.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_185.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_186.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_187.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_188.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_189.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_180.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_181.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_182.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_183.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_184.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_175.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_176.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_177.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_178.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_179.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_170.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_171.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_172.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_173.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_174.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_165.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_166.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_167.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_168.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_169.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_160.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_161.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_162.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_163.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_164.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_155.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_156.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_157.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_158.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_159.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_150.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_151.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_152.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_153.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_154.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_145.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_146.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_147.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_148.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_149.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_140.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_141.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_142.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_143.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_144.png,1
data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_135.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_136.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_137.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_138.png,data_handling/data/phantom/phantom_frames/Patient_001/Sequence_001/frame_139.png,1
